dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
1.401077864581819767e+03,6.353057695181190638e+02,6.685054514105569012e+01,6.871681638703520889e+01,1.257044153718739835e+03,1.106014861827793538e+03
1.400346691154467408e+03,6.354762559893015350e+02,6.717870057045176679e+01,7.029466836614234637e+01,1.256284134923968850e+03,1.106784276022053973e+03
1.399831296064057369e+03,6.365266022935579713e+02,6.720072984167329366e+01,6.551688076434615482e+01,1.255192736562961500e+03,1.108082837940385616e+03
1.400076719226845171e+03,6.366272738098128912e+02,6.817076330900195558e+01,6.696583679003282441e+01,1.255349875018680223e+03,1.108016251354705219e+03
1.400225436332184017e+03,6.372916881455284965e+02,6.819875452380307479e+01,6.609289143895642837e+01,1.254989293175064631e+03,1.107350260430774824e+03
1.401504221742078926e+03,6.358818195839753571e+02,6.651102183623291353e+01,6.549959739161961636e+01,1.257351325487704571e+03,1.106691003911618736e+03
1.402264460283112385e+03,6.377769650187234447e+02,6.710342231343041419e+01,6.515469291481622349e+01,1.256216240142592369e+03,1.107599295702254494e+03
1.400835096274862508e+03,6.367899259635938733e+02,6.896913206874766900e+01,6.610336870783835650e+01,1.256043958802793441e+03,1.106071655171882185e+03
1.400307880711169219e+03,6.368482908707983370e+02,6.749066695449739939e+01,6.163253513274624851e+01,1.255302934368581646e+03,1.107830183702544218e+03
1.401491232427316845e+03,6.364121392611674537e+02,6.649897574976972692e+01,6.481242294553403838e+01,1.256615864586948646e+03,1.107594868352595768e+03
1.400786159032403475e+03,6.378897549283444732e+02,6.857258334473101513e+01,6.425772106935937700e+01,1.255315544201448802e+03,1.107518602309520247e+03
1.401234759413151551e+03,6.365732202740160801e+02,6.864857908996074798e+01,6.798254287213818259e+01,1.256199604040890563e+03,1.106134702068462502e+03
1.401396183101044244e+03,6.362887947650349361e+02,6.818456855748830492e+01,6.511698403407996238e+01,1.256391760802869157e+03,1.105681648214542747e+03
1.400953165615165972e+03,6.372786382178344411e+02,6.948457191265104882e+01,6.522513033426984919e+01,1.255577168695848968e+03,1.106165602151123267e+03
1.401001421173714789e+03,6.369586098668578416e+02,6.714151564048479770e+01,6.317857335444348621e+01,1.255967162698066431e+03,1.107235130050436965e+03
1.400600750611256444e+03,6.376994083764432162e+02,6.967376294367022638e+01,6.428976934685603339e+01,1.255152483987136975e+03,1.105470231922557787e+03
1.400845677224252086e+03,6.367898364559291622e+02,6.898450471334642486e+01,6.454052494769021564e+01,1.255744969493961662e+03,1.105444989012617043e+03
1.401999390816090909e+03,6.372789657618310457e+02,6.816905914244016174e+01,6.562716047677695030e+01,1.256794650979614062e+03,1.106817460157363485e+03
1.402292309912565315e+03,6.371083757634129370e+02,6.751570044383898050e+01,6.130434337929627020e+01,1.256586463497812474e+03,1.107089569166914316e+03
1.400665225732935141e+03,6.378190889661692609e+02,6.932548907779236913e+01,6.328073372648294992e+01,1.255109872494231695e+03,1.105958711950809629e+03
1.402650495613438807e+03,6.379678163942352285e+02,6.776713526740122973e+01,6.339739438903309576e+01,1.256688780758978965e+03,1.106664542760858694e+03
1.402677041839742287e+03,6.383567629637992695e+02,6.706423767826605342e+01,6.171410060774591244e+01,1.256522286171172254e+03,1.107730751437847175e+03
1.401955618063826250e+03,6.381337430096679100e+02,6.687943658177948691e+01,6.106228405879542009e+01,1.255740488347865721e+03,1.108230128308740404e+03
1.400998106274884321e+03,6.383854429132245514e+02,6.972834197213639129e+01,6.550226483430478197e+01,1.255250619778176770e+03,1.105553960597706009e+03
1.401858927260341488e+03,6.364848908241370964e+02,6.619874294558836425e+01,6.065879085313697061e+01,1.256457461607029018e+03,1.106249457534466501e+03
1.401459344075280796e+03,6.381263513147821413e+02,7.017199712227585451e+01,6.502383794118637184e+01,1.255843657116417489e+03,1.105592085818946998e+03
1.402851150868028526e+03,6.374381831144779653e+02,6.690475138318100790e+01,6.294245116079042646e+01,1.256876940094961128e+03,1.107247790105527656e+03
1.402059720136510123e+03,6.365855670919451086e+02,6.629832419513661534e+01,6.123502229847300526e+01,1.256633534829126802e+03,1.106081313733167008e+03
1.402848030564048486e+03,6.370113692247124391e+02,6.656805901242849188e+01,6.104928746006944351e+01,1.257066748293223327e+03,1.106387177857314782e+03
1.401506252781729700e+03,6.389643730703529627e+02,6.847771586340560646e+01,6.362486798955540479e+01,1.254683855177124315e+03,1.106427162050115840e+03
1.402138716754990355e+03,6.370505545658653546e+02,6.878735520169990991e+01,6.348624880648366542e+01,1.256714634666802567e+03,1.105617912774564957e+03
1.402022067380976068e+03,6.379749191093682157e+02,6.710673328684030992e+01,6.179877603193586566e+01,1.255853705663454775e+03,1.107248704696176219e+03
1.402385716300173726e+03,6.384418378804015219e+02,6.628079964542901337e+01,6.045665815641569196e+01,1.256059625610141893e+03,1.108022193902102799e+03
1.403330476874400347e+03,6.376949341216115954e+02,6.581487851304781600e+01,6.005619716435239042e+01,1.256835185566462769e+03,1.106638528685760775e+03
1.402394012182014876e+03,6.385004889123373459e+02,6.706570958460241627e+01,6.046211111313593278e+01,1.256018833334391729e+03,1.106932787171949713e+03
1.402148306745028322e+03,6.387794914132662143e+02,6.792483226313930800e+01,6.076390188595878783e+01,1.255408725429359492e+03,1.106108097169092844e+03
1.403488887478973538e+03,6.381069109206708845e+02,6.666087809271623144e+01,6.071414443511486070e+01,1.257224679015461788e+03,1.106463790589063137e+03
1.401848861447987701e+03,6.383869862643147144e+02,6.745628255196115219e+01,6.067789447581017015e+01,1.254671538208619040e+03,1.105327630882356061e+03
1.402294599016133589e+03,6.392620299001927151e+02,6.790774728015865946e+01,6.412750087435661328e+01,1.254693197945793600e+03,1.105539717942197967e+03
1.402105037556178331e+03,6.382168092453561030e+02,6.825113240788969904e+01,6.336082652076843402e+01,1.255178553336528012e+03,1.104692495902779683e+03
1.403076364975968318e+03,6.376787601724927299e+02,6.706441944017188916e+01,6.124134660663646912e+01,1.256896517117686471e+03,1.106190408036751705e+03
1.402105327318269019e+03,6.378151932293251321e+02,6.802859117083457363e+01,6.132047880549111341e+01,1.255251724852475718e+03,1.104656641552748397e+03
1.402148392578402763e+03,6.378340373492228537e+02,6.883599166181491569e+01,6.047565543355020878e+01,1.256402446882519143e+03,1.105697523674519061e+03
1.402330656353733502e+03,6.389072935858903293e+02,6.783134169479485820e+01,6.124347840222682038e+01,1.255332977613430330e+03,1.105970219654826224e+03
1.403918259540753525e+03,6.392515464691214220e+02,6.668646363815132361e+01,6.020573280623283807e+01,1.256752385589476717e+03,1.106443520168440728e+03
1.402981508448003979e+03,6.389200851407546224e+02,6.777117635886473579e+01,6.043037795793333089e+01,1.256080554454484400e+03,1.106305479236374595e+03
1.402761429011826067e+03,6.379985183057392533e+02,6.815402725966532671e+01,6.069918683473159859e+01,1.255875842688968987e+03,1.104575211720068182e+03
1.403510613780263157e+03,6.398177618374306803e+02,6.728975695602636620e+01,6.059018714074854728e+01,1.256379127919587518e+03,1.106315166412290637e+03
1.402605965328514458e+03,6.392390507841979570e+02,6.753576105499671201e+01,6.170242679114148387e+01,1.254776975436694329e+03,1.104742300286717409e+03
1.402822630426633395e+03,6.385296200344403132e+02,6.764295421839952382e+01,6.103226915597695523e+01,1.255254071361269098e+03,1.104314192717775768e+03
1.401935575064760314e+03,6.388717326899904947e+02,6.631867318712673409e+01,6.057946816367157794e+01,1.254346546165623977e+03,1.105797896555012358e+03
1.402941996306342162e+03,6.387437818807449048e+02,6.735085595537326242e+01,6.038442236182478950e+01,1.256118857168705063e+03,1.105131835244826334e+03
1.401735457726283812e+03,6.387343547135768631e+02,6.948784563068572595e+01,6.210278323751443708e+01,1.254946250365778496e+03,1.104233622584519935e+03
1.403062958546003301e+03,6.382511210864902296e+02,6.721869014891649385e+01,5.979146416689475529e+01,1.255955263888085483e+03,1.104626408228117270e+03
1.402380992320362338e+03,6.401749490902265052e+02,6.947783832187093367e+01,6.125617233327682953e+01,1.255214887537378445e+03,1.104715887103909154e+03
1.401498637391232251e+03,6.395879175076260026e+02,6.953008610149565527e+01,5.918987497297644751e+01,1.254475062871052614e+03,1.104350374547946103e+03
1.403158823201356199e+03,6.387739323375602680e+02,6.720382094283368701e+01,5.898809819638569962e+01,1.256497097204460943e+03,1.105512603070663772e+03
1.402754352067922355e+03,6.399940145294564218e+02,6.722190305086880358e+01,5.974215580703634743e+01,1.255203696655404428e+03,1.105942123406737892e+03
1.403551818557727756e+03,6.394845801963768963e+02,6.743845430905108174e+01,6.150739490988204494e+01,1.256063678258569098e+03,1.104975154337562572e+03
1.403620115021781430e+03,6.400838540936740628e+02,6.766253265271832618e+01,6.100557473707423384e+01,1.255993733924394292e+03,1.105117812167670536e+03
1.403453253501306108e+03,6.392850917488854066e+02,6.602660452731225860e+01,6.063150751762437096e+01,1.255858573797350800e+03,1.105700227495305626e+03
1.401543964261102246e+03,6.395409141900888699e+02,6.891620119689051194e+01,5.946857425715108292e+01,1.254424946089805644e+03,1.104467464131179895e+03
1.403574817608949161e+03,6.402687832108390467e+02,6.715684549056250319e+01,6.060553486388899103e+01,1.255606705406087258e+03,1.106271360696664942e+03
1.403244247697268975e+03,6.390349757446975900e+02,6.702377152613908606e+01,5.957726950180075676e+01,1.255886644493971517e+03,1.104925952278142177e+03
1.403464423030567559e+03,6.386702738974006479e+02,6.550247399074174837e+01,5.688380870768156683e+01,1.256053077906378348e+03,1.105497623991023602e+03
1.402995008707246825e+03,6.396069924198925492e+02,6.581099251086571655e+01,5.949963126393505064e+01,1.255311692083425214e+03,1.106300172955212020e+03
1.403466073460382177e+03,6.396357234990719007e+02,6.640178703818961026e+01,5.964747815286371235e+01,1.255051226264322850e+03,1.105371676154784154e+03
1.403367372294166898e+03,6.380402432141667077e+02,6.678237297771964620e+01,5.907485355033617935e+01,1.256312339560477312e+03,1.103301369397609278e+03
1.403918295612303609e+03,6.404644054635964494e+02,6.651921099046259656e+01,6.023413920646338937e+01,1.255871809816062751e+03,1.105980981341712777e+03
1.402609490575975542e+03,6.397151560485220898e+02,6.884907945711867683e+01,5.982666334737941582e+01,1.255015460904732436e+03,1.104180473368653111e+03
1.402867694584365609e+03,6.388845740380543248e+02,6.747567041994284409e+01,5.909407013273933273e+01,1.255179548912509517e+03,1.104052378692985712e+03
1.403984193702484163e+03,6.403961691894368187e+02,6.656021454072951826e+01,6.009162973096682236e+01,1.255581674914923724e+03,1.105643232714471878e+03
1.403543636420910161e+03,6.390658507262264720e+02,6.743843308280034421e+01,5.853655307182708611e+01,1.255517761913037702e+03,1.103958929851843095e+03
1.401089564644571965e+03,6.407912267800622885e+02,7.020489367366563727e+01,5.813366001450630449e+01,1.253828635944496455e+03,1.105136148784706393e+03
1.403122822633278702e+03,6.401312449978344148e+02,6.705272461299720987e+01,5.907529065636366283e+01,1.254663501296531422e+03,1.105628323793797790e+03
1.403571463071919879e+03,6.395517362581923635e+02,6.591080160349554262e+01,5.856184740201124583e+01,1.255537718685293612e+03,1.106154136107402564e+03
1.402505426391813899e+03,6.404076280515128019e+02,6.940446435708201989e+01,6.053201056725149698e+01,1.254768166346016415e+03,1.105463632825067180e+03
1.403699004803909929e+03,6.407434564472470129e+02,6.593324386523403291e+01,5.849721525161758962e+01,1.255045667868469991e+03,1.106224832305985046e+03
1.404098373833656524e+03,6.398133747821999577e+02,6.720195912735978538e+01,6.022846616651926865e+01,1.256499217471082375e+03,1.105343455530072788e+03
1.403832271648429696e+03,6.397453280786430696e+02,6.752008253665930226e+01,6.050864141869596580e+01,1.255570606427025496e+03,1.104925194862559920e+03
1.401368457873225907e+03,6.404044919829539140e+02,7.070181975625675364e+01,5.837309425291145715e+01,1.254147212121206394e+03,1.104772424474930631e+03
1.403115629542289298e+03,6.399384980840088701e+02,6.774263150817003520e+01,5.854616571271004943e+01,1.254879949979406547e+03,1.105156383512482989e+03
1.403102811981514606e+03,6.395394901713355011e+02,6.910715478708355874e+01,5.852042854040841036e+01,1.255336101186528822e+03,1.104297978211443933e+03
1.401818193801924281e+03,6.416090058133156617e+02,7.086341637761722723e+01,5.894083350688680412e+01,1.254334146288328157e+03,1.105130806855541778e+03
1.404438215226347211e+03,6.397968820201562039e+02,6.607804812098417813e+01,6.017225788726540969e+01,1.256196055179677842e+03,1.105562367589108817e+03
1.404434462374864779e+03,6.398081281102953426e+02,6.639702294011684103e+01,5.948291946366063598e+01,1.256152708316585404e+03,1.104797209178213961e+03
1.402711951208780192e+03,6.405364142988083813e+02,6.954178625397992164e+01,5.862562896977448190e+01,1.254961039227985339e+03,1.103573822207437161e+03
1.403083745294117989e+03,6.405021507954945719e+02,6.838674141126593042e+01,5.975643105008044387e+01,1.255034457476523585e+03,1.104892256399924463e+03
1.401646697975736288e+03,6.407307496343510138e+02,7.061306916990822913e+01,5.770675979931024102e+01,1.254403773266648614e+03,1.103893431873630107e+03
1.402060914703997923e+03,6.409811933332213130e+02,7.111530482522908869e+01,5.997096546921342508e+01,1.254962889927466449e+03,1.104561727801483812e+03
1.402943405657726998e+03,6.394259276231962303e+02,6.880227420481107004e+01,5.861287185368028929e+01,1.255284251875771815e+03,1.103619745105882885e+03
1.403493058231535997e+03,6.401165768817442085e+02,6.838519960836754308e+01,5.864969053491347495e+01,1.255289596242050038e+03,1.104352779857485530e+03
1.402790714923997029e+03,6.428173928608399592e+02,6.803098574785450126e+01,5.930032519067644614e+01,1.254087631182479299e+03,1.106888912633619839e+03
1.403691954927344568e+03,6.405646055208703729e+02,6.776325203000601505e+01,5.933970748001117812e+01,1.255141088172212449e+03,1.105650093502933942e+03
1.404912385856174978e+03,6.400482834279425788e+02,6.599742934214695822e+01,5.826577391915715509e+01,1.256244657604820986e+03,1.104997614306969581e+03
1.402127218630511379e+03,6.404868902126104331e+02,7.032118891477495026e+01,5.823553148804806057e+01,1.254428475586344803e+03,1.103238656499435592e+03
1.403338602986496426e+03,6.413489589159021307e+02,6.676424396600458522e+01,5.827146871467034828e+01,1.254222656238081072e+03,1.105632220840982882e+03
1.404859526685207584e+03,6.415290798656199058e+02,6.557580463332486431e+01,5.936154388487563693e+01,1.256069909673303300e+03,1.106058182978783407e+03
1.403099514964165110e+03,6.406437482645329737e+02,6.764624754906964199e+01,5.878746864105048786e+01,1.254888357809652007e+03,1.105072821450907441e+03
1.403063015032101703e+03,6.421432150334811695e+02,6.819185572491980452e+01,5.875645826812329631e+01,1.254334254701967438e+03,1.105659814976218513e+03
1.405337468747301955e+03,6.422535729376284053e+02,6.530456783574248902e+01,6.022149462619757543e+01,1.255683754402569321e+03,1.107188103772806244e+03
1.401716163766084719e+03,6.423514643288863226e+02,7.031725369633615230e+01,5.749204995426247677e+01,1.253405429875739173e+03,1.105404556080513430e+03
1.402689779801239638e+03,6.417405054404910061e+02,6.817007645799267834e+01,5.745712989745359778e+01,1.253840677967042893e+03,1.105477753845227880e+03
1.402695087966993697e+03,6.408494073469530576e+02,6.818261487391991693e+01,5.634383841344179444e+01,1.253969023896024055e+03,1.104128123505743133e+03
1.403220501620447067e+03,6.415629113914056916e+02,6.751548024503512124e+01,5.575313010741479047e+01,1.254473920519471449e+03,1.105512051752742309e+03
1.403866126033052524e+03,6.404621627338887038e+02,6.800814596210926766e+01,5.681966218337174013e+01,1.255082465112174759e+03,1.103569104899023614e+03
1.403329761104171894e+03,6.421948081910658175e+02,6.779270533856461611e+01,5.756467868747360939e+01,1.254371810916890126e+03,1.105500558855253075e+03
1.402274661752599741e+03,6.414715577720596684e+02,7.035743220634746820e+01,5.684228364566155278e+01,1.254003038716799438e+03,1.104341611606402466e+03
1.402588714437571525e+03,6.411999459122899907e+02,7.005794053538683386e+01,5.708632856035259096e+01,1.254050688760740741e+03,1.104265761415204906e+03
1.404174750489542021e+03,6.394736585021896644e+02,6.709234879622798076e+01,5.644862118279040430e+01,1.255708456748236358e+03,1.103195518623488624e+03
1.404397755220846420e+03,6.396879865553739819e+02,6.733395593957791903e+01,5.859695801740600274e+01,1.255803685278036255e+03,1.104410015081738493e+03
1.402689608236912363e+03,6.390517844658265858e+02,6.819275723922673649e+01,5.901023562312940385e+01,1.255201371592387204e+03,1.103795475181570509e+03
